url,recordist,Country,Dpto,locality,date,latitude,longitude,species,scientific_name,iris,sex,lifestage
479534721,John Mills,Ecuador,Pichincha,Reserva Zuro Loma,2022-04-06,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
613903742,Steve Juhasz,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2024-01-10,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,female,adult
433094551,Allison Miller,Colombia,Caldas,Hacienda El Bosque,2022-03-24,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
630727148,Gene Revelas,Colombia,Caldas,Hacienda El Bosque,2025-02-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
615858675,Yann Muzika,Colombia,Caldas,"El Paraíso, Manizales CO-Caldas 5.02388, -75.36454",2024-02-10,5.0239,-75.3645,Barred Fruiteater,Pipreola arcuata,brown,male,adult
463674161,Pancho Enriquez,Ecuador,Pichincha,Reserva Yanacocha,2022-05-16,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
631830517,Carlos Ulate,Colombia,Caldas,Hacienda El Bosque,2025-03-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
630813264,Gabriel Willow,Colombia,Caldas,Hacienda El Bosque,2025-02-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
621947166,Jeff Hapeman,Colombia,Caldas,Hacienda El Bosque,2024-03-28,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
270234501,John Sterling,Ecuador,Napo,Guango Lodge,2020-09-20,-0.3781,-78.0743,Barred Fruiteater,Pipreola arcuata,brown,male,adult
204765441,Tomáš Grim,Ecuador,Pichincha,Reserva Yanacocha,2009-08-28,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,female,adult
148382161,Stephan Lorenz I Rockjumper Birding Tours,Colombia,Caldas,Carretera Termales el Otoño--La Gruta,2019-03-03,4.9835,-75.3887,Barred Fruiteater,Pipreola arcuata,brown,male,adult
177701841,David Monroy Rengifo,Colombia,Caldas,Hacienda El Bosque,2019-09-01,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
627866252,Mike Malmquist,Colombia,Caldas,Hacienda El Bosque,2024-12-11,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
627480162,🦉Max Malmquist🦉,Colombia,Caldas,Hacienda El Bosque,2024-12-11,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
623328896,Clayton Borzini 🦅,Peru,Junín,Puente Carrizales,2023-09-04,-11.5093,-74.8600,Barred Fruiteater,Pipreola arcuata,brown,female,adult
618573076,Chris Venetz | Ornis Birding Expeditions,Colombia,Caldas,Hacienda El Bosque,2020-03-02,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
614581977,Daniel López-Velasco | Ornis Birding Expeditions,Peru,Huánuco,Sendero Tunel de Carpish,2023-12-21,-9.7235,-76.0975,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612708144,Bill Elrick,Colombia,Caldas,Hacienda El Bosque,2023-12-10,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610661805,Andres Vasquez Noboa,Ecuador,Pichincha,Reserva Zuro Loma,2023-10-17,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
579466841,John Mills,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-05-29,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
572437191,Ángel Avendaño,Colombia,Caldas,Hacienda El Bosque,2023-05-13,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
571906251,Daniel Branch,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-04-12,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
557034011,Manfred Bienert,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-04-07,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
545224951,Alejandro Pinto_TanagerPhotoTours,Colombia,Caldas,Hacienda El Bosque,2023-03-13,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
511775111,Christoph Moning,Colombia,Caldas,Hacienda El Bosque,2022-08-24,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
457576031,Matthew Hall,Colombia,Caldas,Hacienda El Bosque,2022-06-07,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
420651951,Sam Woods/Tropical Birding Tours,Ecuador,Pichincha,Reserva Zuro Loma,2022-02-14,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
398482201,Sam Woods/Tropical Birding Tours,Ecuador,Pichincha,Reserva Zuro Loma,2021-12-12,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
390876461,Knut Hansen,Colombia,Caldas,Hacienda El Bosque,2021-11-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
246969131,David Monroy Rengifo,Colombia,Risaralda,Finca Cortaderal,2020-06-25,4.8559,-75.4843,Barred Fruiteater,Pipreola arcuata,brown,female,adult
535750051,Jhon Velasquez,Colombia,Meta,Vereda Monterredondo,2023-02-04,4.3213,-73.7728,Barred Fruiteater,Pipreola arcuata,brown,male,adult
468739041,aerin tedesco,Colombia,Caldas,Hacienda El Bosque,2022-07-19,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610002641,george parker,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-08-26,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
608903477,Will Krohn,Colombia,Caldas,Hacienda El Bosque,2023-09-05,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
414264541,Debra Craig 🦜,Ecuador,Pichincha,Reserva Zuro Loma,2022-02-01,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
111190331,David Monroy Rengifo,Colombia,Caldas,Hacienda El Bosque,2018-08-12,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
104176721,Mike Seager,Ecuador,Pichincha,Reserva Yanacocha,2018-06-03,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
84531091,Jonah  Benningfield,Ecuador,Pichincha,Reserva Yanacocha,2017-12-18,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
74015311,Ian Davies,Peru,Huánuco,Bosque Unchog (Valqui D5.3),2009-12-12,-9.7373,-76.1698,Barred Fruiteater,Pipreola arcuata,brown,male,adult
37565631,Michael Smith,Ecuador,Pichincha,Road from San Jorge Ecolodge to Yanacocha Reserve,2016-06-19,-0.1085,-78.5619,Barred Fruiteater,Pipreola arcuata,brown,hembra,adult
37565631,Michael Smith,Ecuador,Pichincha,Road from San Jorge Ecolodge to Yanacocha Reserve,2016-06-19,-0.1085,-78.5619,Barred Fruiteater,Pipreola arcuata,brown,macho,adult
246116071,David Weaver,Ecuador,Pichincha,Reserva Zuro Loma,2020-06-27,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
169452571,Leandro Arias Salazar,Colombia,Caldas,Hacienda El Bosque,2019-07-05,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
147851631,Robert Lockett,Colombia,Cesar,Road below paramo,2019-02-21,10.3626,-72.9471,Barred Fruiteater,Pipreola arcuata,brown,male,adult
425472051,Anthony Kaduck,Ecuador,Pichincha,Reserva Zuro Loma,2022-03-11,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,female,adult
119782081,Chris Bell,Colombia,Caldas,Hacienda El Bosque,2018-10-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
624026931,Isaac Smith,Peru,Amazonas,Trocha Cresta de San Lorenzo,2024-09-06,-5.8102,-78.0210,Barred Fruiteater,Pipreola arcuata,brown,male,adult
632019839,John Mills,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-03-25,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,female,adult
630984629,Ray O'Reilly,Colombia,Caldas,Hacienda El Bosque,2025-02-18,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
624200541,Richard Dunn,Colombia,Caldas,Hacienda El Bosque,2024-05-25,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622459327,Emily Taylor,Colombia,Caldas,Hacienda el bosque crescent faced antpitta site,2024-06-19,5.0235,-75.3649,Barred Fruiteater,Pipreola arcuata,brown,female,adult
622226691,Herb Elliott,Colombia,Caldas,Hacienda El Bosque,2024-08-03,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
621845381,Joshua Stone,Colombia,Caldas,Hacienda El Bosque,2024-07-13,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
620842177,Daniel Arias-Cruzatty @urban_ornis,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca--Mirador de la Jocotoco,2024-04-05,-4.4875,-79.1268,Barred Fruiteater,Pipreola arcuata,brown,male,adult
619784333,Ryan Shaw,Colombia,Caldas,Hacienda El Bosque,2024-05-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
617498708,Ken Rosenberg,Peru,Amazonas,Abra Barro Negro--Las Palmas,2024-03-25,-6.7121,-77.8526,Barred Fruiteater,Pipreola arcuata,brown,female,adult
616958764,Brandon Nidiffer,Colombia,Caldas,Hacienda El Bosque,2022-11-01,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
616546795,Daniel López-Velasco | Ornis Birding Expeditions,Colombia,Caldas,"El Paraíso, Manizales CO-Caldas 5.02388, -75.36454",2024-02-10,5.0239,-75.3645,Barred Fruiteater,Pipreola arcuata,brown,male,adult
615332011,Sam Woods/Tropical Birding Tours,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2024-02-25,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,female,adult
615328254,Dan Vickers,Colombia,Caldas,Hacienda El Bosque,2024-02-23,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612906169,Stephen Fettig,Colombia,Caldas,"Colombia Caldas, Hacienda El Bosque, comedero lugar 2",2022-08-23,5.0220,-75.3668,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610692174,Olivier Langrand,Ecuador,Pichincha,Reserva Zuro Loma,2023-10-29,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610664801,Karaleah Reichart Bercaw,Colombia,Caldas,Hacienda El Bosque,2023-09-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
609486772,Stephen Gast,Colombia,Caldas,Hacienda El Bosque,2023-08-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
604141701,Gary Rosenberg,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-08-09,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
557055401,Manfred Bienert,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-04-08,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
548690021,Jorge L. Peña,Colombia,Huila,Camino Nacional (El Embudo),2023-03-19,1.9354,-76.5893,Barred Fruiteater,Pipreola arcuata,brown,male,adult
543947081,Greg Bodker,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-02-20,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
538275761,Marilyn White,Colombia,Caldas,Hacienda El Bosque,2023-01-17,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,hembra,adult
538275761,Marilyn White,Colombia,Caldas,Hacienda El Bosque,2023-01-17,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,macho,adult
531136841,Tom Pavlik,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-01-28,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
465428761,William Hemstrom,Colombia,Caldas,Hacienda El Bosque,2022-07-02,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
464652921,Fernando Burgalin Sequeria,Colombia,Caldas,Hacienda El Bosque,2022-05-26,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
461742941,Jorge Gabriel Campos,Colombia,Caldas,Hacienda El Bosque,2022-05-24,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
437619291,Gretchen Locy,Ecuador,Pichincha,Reserva Zuro Loma,2022-03-13,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
433903631,Nick Athanas,Colombia,Caldas,Hacienda El Bosque,2022-02-15,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
426810011,Sam Woods/Tropical Birding Tours,Ecuador,Pichincha,Reserva Zuro Loma,2022-03-19,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
404417991,Gary Rosenberg,Ecuador,Pichincha,Reserva Zuro Loma,2021-12-30,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
406783281,Daniel Lebbin,Ecuador,Pichincha,Reserva Zuro Loma,2022-01-05,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
380569411,Charley Hesse,Colombia,Cundinamarca,PNN Chingaza (Dept. Cundinamarca),2009-07-18,4.7112,-73.8064,Barred Fruiteater,Pipreola arcuata,brown,female,adult
274158661,Christiana Fattorelli,Ecuador,Tungurahua,Copete Alto,2020-10-24,-1.4478,-78.4274,Barred Fruiteater,Pipreola arcuata,brown,male,adult
454410991,Caleb Putnam,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2022-04-06,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,female,adult
406560641,Lisa Carol Wolf,Colombia,Caldas,Hacienda El Bosque,2022-01-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
214785281,David Bishop,Ecuador,Pichincha,Reserva Yanacocha,2016-06-01,-0.1118,-78.5847,Barred Fruiteater,Pipreola arcuata,brown,male,adult
48810521,Catherine McFadden,Ecuador,Loja,PN Podocarpus--Sector Cajanuma,2012-02-25,-4.1167,-79.1738,Barred Fruiteater,Pipreola arcuata,brown,male,adult
214052291,Anton Liebermann,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2020-03-07,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,female,adult
624314189,Ben Lucking | WINGS,Peru,Amazonas,Trocha Cresta de San Lorenzo,2024-09-06,-5.8102,-78.0210,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610939141,David Muth,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-08-09,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
375500121,Tom McIntosh,Ecuador,Pichincha,Reserva Zuro Loma,2021-08-10,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,female,adult
119952861,David Monroy Rengifo,Colombia,Caldas,Hacienda El Bosque,2018-10-20,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
624222674,Juan Diego Vargas,Colombia,Caldas,Hacienda El Bosque,2023-11-16,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
623608244,Esteban Poveda,Ecuador,Tungurahua,El Copete,2024-08-17,-1.4249,-78.4195,Barred Fruiteater,Pipreola arcuata,brown,male,adult
622596826,Frances Oliver,Colombia,Caldas,Hacienda El Bosque,2024-08-03,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
621758591,Mel Senac,Colombia,Caldas,Hacienda El Bosque,2024-07-06,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
621550796,Diego Guerrero,Colombia,Caldas,Hacienda El Bosque,2024-07-07,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
619444919,Hector Cadena,Ecuador,Pichincha,Reserva Zuro Loma,2024-05-21,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,female,adult
619372236,Thibaud Aronson,Peru,Cajamarca,EM-X PC-6,2022-12-28,-5.7458,-79.2363,Barred Fruiteater,Pipreola arcuata,brown,male,adult
615230302,Nick Bolgiano,Colombia,Caldas,Hacienda El Bosque,2024-02-13,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
614874409,Kirk Doerger,Colombia,Caldas,Hacienda El Bosque,2024-02-10,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
613946262,Robert Chadwick,Colombia,Caldas,Hacienda El Bosque,2024-01-19,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
612968360,Xiaoni Xu,Ecuador,Pichincha,Reserva Zuro Loma,2023-12-15,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
611266198,Sergio A. Dueñas Trejo,Colombia,Huila,Popayan - Isnos CO-Huila,2023-11-13,2.1652,-76.4139,Barred Fruiteater,Pipreola arcuata,brown,male,adult
611260528,Carolien Hoek,Colombia,Caldas,Hacienda El Bosque,2023-09-17,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
610527556,Thomas Burns,Ecuador,Zamora-Chinchipe,"IV Eje vial, Chinchipe EC-Zamora Chinchipe -4.49185, -79.13478",2023-10-05,-4.4919,-79.1348,Barred Fruiteater,Pipreola arcuata,brown,female,adult
609289461,Bobby Wilcox | Rockjumper Birding Tours,Colombia,Caldas,Hacienda El Bosque,2023-08-04,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
608745915,Sharon Lu,Colombia,Caldas,Hacienda El Bosque,2023-07-02,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
608312958,Qiang Zeng,Colombia,Caldas,Hacienda El Bosque,2023-08-27,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
604231481,joan garvey,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-08-09,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
600059701,Grant Price,Colombia,Caldas,Hacienda El Bosque,2023-04-26,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
587362051,♏️ ©️,Ecuador,Pichincha,Reserva Zuro Loma,2023-06-10,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
570065971,Isaac Sanchez,Colombia,Caldas,Hacienda El Bosque,2023-04-22,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
561593311,Thomas Galewski,Colombia,Caldas,Hacienda El Bosque,2023-02-19,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
533405801,Gabriel Willow,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2023-02-03,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
483049611,Howard Laidlaw,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2022-09-07,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
478760891,Nick Athanas,Colombia,Caldas,Hacienda El Bosque,2022-08-10,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
472934831,Joseph Beck,Colombia,Caldas,Hacienda El Bosque,2022-07-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
445073681,Carlos Roberto Chavarria,Ecuador,Zamora-Chinchipe,Reserva Tapichalaca y Casa Simpson,2022-04-18,-4.4950,-79.1323,Barred Fruiteater,Pipreola arcuata,brown,male,adult
424859411,Carl Winstead,Colombia,Caldas,Hacienda El Bosque,2022-03-02,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,juvenil
419613501,Graham Gerdeman,Ecuador,Pichincha,Reserva Zuro Loma,2022-02-14,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
419565031,Paul Aguilar,Ecuador,Pichincha,Reserva Zuro Loma,2022-02-17,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
418382181,Jorge Humbser,Ecuador,Azuay,Sevilla de Oro,2022-02-20,-2.8090,-78.6250,Barred Fruiteater,Pipreola arcuata,brown,male,adult
409332161,Ryan Zucker,Ecuador,Pichincha,Reserva Zuro Loma,2022-01-02,-0.0887,-78.5998,Barred Fruiteater,Pipreola arcuata,brown,male,adult
389077351,Juan Sebastian Pinchao Piedrahita,Colombia,Caldas,Hacienda El Bosque,2021-11-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
388933091,David López Giraldo,Colombia,Caldas,Hacienda El Bosque,2021-11-14,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,male,adult
360370951,Nate Swick,Colombia,Caldas,Hacienda El Bosque,2021-08-07,5.0247,-75.3695,Barred Fruiteater,Pipreola arcuata,brown,female,adult
